 PVI-Measurement from: Date 16:12:19  Time 09:59:11 
                   to:      16:12:19       11:51:19 
            Condition: stopped                      
 -------------------------------------------------- 
 System :
 Temp   :
 Comment:
        :
        :
        :
        :
        :
        :
 -------------------------------------------------- 
 S-FILE   : >unnamed<                               
 RunTime  :   1h  52min  8.0  sek                   
 PotRange :  7.33146e-01V   to   7.39589e-01V       
 CurRange :  5.29124e-03A   to   6.93181e-03A       

Lines:   3365
Columns: 4

 Index        Time/s        Potential/V      Current/A   
   3098       6193.00000     7.39419e-01     6.03800e-03 
   3099       6195.00000     7.39339e-01     6.03346e-03 
   3100       6197.00000     7.39437e-01     6.04374e-03 
   3101       6199.00000     7.39501e-01     6.02226e-03 
   3102       6201.00000     7.39399e-01     5.96835e-03 
   3103       6203.00000     7.39444e-01     5.98396e-03 
   3104       6205.00000     7.39444e-01     5.99645e-03 
   3105       6207.00000     7.39487e-01     5.99838e-03 
   3106       6209.00000     7.39426e-01     5.98765e-03 
   3107       6211.00000     7.39421e-01     5.99626e-03 
   3108       6213.00000     7.39467e-01     5.99384e-03 
   3109       6215.00000     7.39491e-01     5.98759e-03 
   3110       6217.00000     7.39399e-01     5.99666e-03 
   3111       6219.00000     7.39447e-01     5.98620e-03 
   3112       6221.00000     7.39476e-01     5.96566e-03 
   3113       6223.00000     7.39473e-01     5.95647e-03 
   3114       6225.00000     7.39426e-01     5.96860e-03 
   3115       6227.00000     7.39438e-01     5.96791e-03 
   3116       6229.00000     7.39501e-01     5.96695e-03 
   3117       6231.00000     7.39470e-01     5.97315e-03 
   3118       6233.00000     7.39525e-01     5.97708e-03 
   3119       6235.00000     7.39464e-01     5.98514e-03 
   3120       6237.00000     7.39449e-01     5.98629e-03 
   3121       6239.00000     7.39390e-01     5.97512e-03 
   3122       6241.00000     7.39415e-01     5.93244e-03 
   3123       6243.00000     7.39430e-01     5.92286e-03 
   3124       6245.00000     7.39482e-01     5.92100e-03 
   3125       6247.00000     7.39473e-01     5.92733e-03 
   3126       6249.00000     7.39400e-01     5.93387e-03 
   3127       6251.00000     7.39376e-01     5.92764e-03 
   3128       6253.00000     7.39460e-01     5.91869e-03 
   3129       6255.00000     7.39532e-01     5.91543e-03 
   3130       6257.00000     7.39448e-01     5.92379e-03 
   3131       6259.00000     7.39417e-01     5.92527e-03 
   3132       6261.00000     7.39447e-01     5.93983e-03 
   3133       6263.00000     7.39514e-01     5.93659e-03 
   3134       6265.00000     7.39372e-01     5.95428e-03 
   3135       6267.00000     7.39453e-01     5.94777e-03 
   3136       6269.00000     7.39486e-01     5.92936e-03 
   3137       6271.00000     7.39356e-01     5.93374e-03 
   3138       6273.00000     7.39494e-01     5.92584e-03 
   3139       6275.00000     7.39460e-01     5.93248e-03 
   3140       6277.00000     7.39451e-01     5.92536e-03 
   3141       6279.00000     7.39404e-01     5.91180e-03 
   3142       6281.00000     7.39388e-01     5.91053e-03 
   3143       6283.00000     7.39408e-01     5.90796e-03 
   3144       6285.00000     7.39461e-01     5.92066e-03 
   3145       6287.00000     7.39388e-01     5.92054e-03 
   3146       6289.00000     7.39390e-01     5.91710e-03 
   3147       6291.00000     7.39451e-01     5.92372e-03 
   3148       6293.00000     7.39461e-01     5.92841e-03 
   3149       6295.00000     7.39480e-01     5.92660e-03 
   3150       6297.00000     7.39501e-01     5.92862e-03 
   3151       6299.00000     7.39484e-01     5.91804e-03 
   3152       6301.00000     7.39489e-01     5.93167e-03 
   3153       6303.00000     7.39495e-01     5.92521e-03 
   3154       6305.00000     7.39375e-01     5.90738e-03 
   3155       6307.00000     7.39340e-01     5.91339e-03 
   3156       6309.00000     7.39464e-01     5.91750e-03 
   3157       6311.00000     7.39375e-01     5.90999e-03 
   3158       6313.00000     7.39417e-01     5.89304e-03 
   3159       6315.00000     7.39404e-01     5.89827e-03 
   3160       6317.00000     7.39456e-01     5.89935e-03 
   3161       6319.00000     7.39413e-01     5.90073e-03 
   3162       6321.00000     7.39452e-01     5.90511e-03 
   3163       6323.00000     7.39391e-01     5.89992e-03 
   3164       6325.00000     7.39433e-01     5.90416e-03 
   3165       6327.00000     7.39438e-01     5.90108e-03 
   3166       6329.00000     7.39443e-01     5.89496e-03 
   3167       6331.00000     7.39487e-01     5.87411e-03 
   3168       6333.00000     7.39422e-01     5.82961e-03 
   3169       6335.00000     7.39555e-01     5.84800e-03 
   3170       6337.00000     7.39467e-01     5.84679e-03 
   3171       6339.00000     7.39395e-01     5.85694e-03 
   3172       6341.00000     7.39516e-01     5.85970e-03 
   3173       6343.00000     7.39417e-01     5.86664e-03 
   3174       6345.00000     7.39422e-01     5.87881e-03 
   3175       6347.00000     7.39466e-01     5.89533e-03 
   3176       6349.00000     7.39519e-01     5.89992e-03 
   3177       6351.00000     7.39447e-01     5.90205e-03 
   3178       6353.00000     7.39348e-01     5.87911e-03 
   3179       6355.00000     7.39445e-01     5.86636e-03 
   3180       6357.00000     7.39469e-01     5.86923e-03 
   3181       6359.00000     7.39494e-01     5.87154e-03 
   3182       6361.00000     7.39402e-01     5.87223e-03 
   3183       6363.00000     7.39460e-01     5.87942e-03 
   3184       6365.00000     7.39413e-01     5.85442e-03 
   3185       6367.00000     7.39445e-01     5.85608e-03 
   3186       6369.00000     7.39440e-01     5.85395e-03 
   3187       6371.00000     7.39430e-01     5.85392e-03 
   3188       6373.00000     7.39452e-01     5.84099e-03 
   3189       6375.00000     7.39440e-01     5.82156e-03 
   3190       6377.00000     7.39482e-01     5.81619e-03 
   3191       6379.00000     7.39412e-01     5.80868e-03 
   3192       6381.00000     7.39447e-01     5.78227e-03 
   3193       6383.00000     7.39446e-01     5.79145e-03 
   3194       6385.00000     7.39421e-01     5.79418e-03 
   3195       6387.00000     7.39448e-01     5.78975e-03 
   3196       6389.00000     7.39515e-01     5.78060e-03 
   3197       6391.00000     7.39323e-01     5.78654e-03 
   3198       6393.00000     7.39433e-01     5.79647e-03 
   3199       6395.00000     7.39446e-01     5.78491e-03 
   3200       6397.00000     7.39421e-01     5.77354e-03 
   3201       6399.00000     7.39495e-01     5.78052e-03 
   3202       6401.00000     7.39480e-01     5.78521e-03 
   3203       6403.00000     7.39393e-01     5.78699e-03 
   3204       6405.00000     7.39462e-01     5.77977e-03 
   3205       6407.00000     7.39375e-01     5.77727e-03 
   3206       6409.00000     7.39408e-01     5.77881e-03 
   3207       6411.00000     7.39458e-01     5.77667e-03 
   3208       6413.00000     7.39421e-01     5.78544e-03 
   3209       6415.00000     7.39427e-01     5.77715e-03 
   3210       6417.00000     7.39372e-01     5.77517e-03 
   3211       6419.00000     7.39483e-01     5.79565e-03 
   3212       6421.00000     7.39319e-01     5.81345e-03 
   3213       6423.00000     7.39420e-01     5.81587e-03 
   3214       6425.00000     7.39425e-01     5.79454e-03 
   3215       6427.00000     7.39486e-01     5.78883e-03 
   3216       6429.00000     7.39465e-01     5.79648e-03 
   3217       6431.00000     7.39468e-01     5.78894e-03 
   3218       6433.00000     7.39432e-01     5.76510e-03 
   3219       6435.00000     7.39451e-01     5.76792e-03 
   3220       6437.00000     7.39382e-01     5.77045e-03 
   3221       6439.00000     7.39416e-01     5.76047e-03 
   3222       6441.00000     7.39383e-01     5.75680e-03 
   3223       6443.00000     7.39450e-01     5.76442e-03 
   3224       6445.00000     7.39395e-01     5.77015e-03 
   3225       6447.00000     7.39401e-01     5.78141e-03 
   3226       6449.00000     7.39454e-01     5.77573e-03 
   3227       6451.00000     7.39393e-01     5.76174e-03 
   3228       6453.00000     7.39416e-01     5.75509e-03 
   3229       6455.00000     7.39466e-01     5.74191e-03 
   3230       6457.00000     7.39397e-01     5.73682e-03 
   3231       6459.00000     7.39337e-01     5.74287e-03 
   3232       6461.00000     7.39449e-01     5.74747e-03 
   3233       6463.00000     7.39461e-01     5.74860e-03 
   3234       6465.00000     7.39415e-01     5.74870e-03 
   3235       6467.00000     7.39337e-01     5.75007e-03 
   3236       6469.00000     7.39418e-01     5.75361e-03 
   3237       6471.00000     7.39392e-01     5.72893e-03 
   3238       6473.00000     7.39402e-01     5.72630e-03 
   3239       6475.00000     7.39356e-01     5.72808e-03 
   3240       6477.00000     7.39353e-01     5.72443e-03 
   3241       6479.00000     7.39424e-01     5.70622e-03 
   3242       6481.00000     7.39411e-01     5.70752e-03 
   3243       6483.00000     7.39420e-01     5.70036e-03 
   3244       6485.00000     7.39475e-01     5.68620e-03 
   3245       6487.00000     7.39354e-01     5.69737e-03 
   3246       6489.00000     7.39348e-01     5.71069e-03 
   3247       6491.00000     7.39445e-01     5.71976e-03 
   3248       6493.00000     7.39431e-01     5.71332e-03 
   3249       6495.00000     7.39374e-01     5.70429e-03 
   3250       6497.00000     7.39366e-01     5.71937e-03 
   3251       6499.00000     7.39506e-01     5.70332e-03 
   3252       6501.00000     7.39352e-01     5.70948e-03 
   3253       6503.00000     7.39383e-01     5.70677e-03 
   3254       6505.00000     7.39424e-01     5.70080e-03 
   3255       6507.00000     7.39451e-01     5.70187e-03 
   3256       6509.00000     7.39391e-01     5.70283e-03 
   3257       6511.00000     7.39469e-01     5.70582e-03 
   3258       6513.00000     7.39408e-01     5.71301e-03 
   3259       6515.00000     7.39380e-01     5.70000e-03 
   3260       6517.00000     7.39445e-01     5.65240e-03 
   3261       6519.00000     7.39435e-01     5.65850e-03 
   3262       6521.00000     7.39345e-01     5.65728e-03 
   3263       6523.00000     7.39411e-01     5.65300e-03 
   3264       6525.00000     7.39451e-01     5.65429e-03 
   3265       6527.00000     7.39429e-01     5.66022e-03 
   3266       6529.00000     7.39339e-01     5.65255e-03 
   3267       6531.00000     7.39422e-01     5.64224e-03 
   3268       6533.00000     7.39457e-01     5.64326e-03 
   3269       6535.00000     7.39413e-01     5.64034e-03 
   3270       6537.00000     7.39375e-01     5.64672e-03 
   3271       6539.00000     7.39395e-01     5.63915e-03 
   3272       6541.00000     7.39413e-01     5.63790e-03 
   3273       6543.00000     7.39379e-01     5.63796e-03 
   3274       6545.00000     7.39372e-01     5.61498e-03 
   3275       6547.00000     7.39440e-01     5.61409e-03 
   3276       6549.00000     7.39426e-01     5.59644e-03 
   3277       6551.00000     7.39396e-01     5.60167e-03 
   3278       6553.00000     7.39436e-01     5.60875e-03 
   3279       6555.00000     7.39454e-01     5.60558e-03 
   3280       6557.00000     7.39491e-01     5.60449e-03 
   3281       6559.00000     7.39383e-01     5.60344e-03 
   3282       6561.00000     7.39416e-01     5.61268e-03 
   3283       6563.00000     7.39414e-01     5.59466e-03 
   3284       6565.00000     7.39385e-01     5.59467e-03 
   3285       6567.00000     7.39407e-01     5.59682e-03 
   3286       6569.00000     7.39417e-01     5.58501e-03 
   3287       6571.00000     7.39445e-01     5.58436e-03 
   3288       6573.00000     7.39556e-01     5.58748e-03 
   3289       6575.00000     7.39391e-01     5.58908e-03 
   3290       6577.00000     7.39410e-01     5.58984e-03 
   3291       6579.00000     7.39398e-01     5.58862e-03 
   3292       6581.00000     7.39387e-01     5.58455e-03 
   3293       6583.00000     7.39495e-01     5.57694e-03 
   3294       6585.00000     7.39467e-01     5.56601e-03 
   3295       6587.00000     7.39448e-01     5.55823e-03 
   3296       6589.00000     7.39394e-01     5.55993e-03 
   3297       6591.00000     7.39391e-01     5.56677e-03 
   3298       6593.00000     7.39475e-01     5.57399e-03 
   3299       6595.00000     7.39376e-01     5.55476e-03 
   3300       6597.00000     7.39496e-01     5.59612e-03 
   3301       6599.00000     7.39451e-01     5.60779e-03 
   3302       6601.00000     7.39497e-01     5.59874e-03 
   3303       6603.00000     7.39400e-01     5.59462e-03 
   3304       6605.00000     7.39394e-01     5.57383e-03 
   3305       6607.00000     7.39389e-01     5.53988e-03 
   3306       6609.00000     7.39449e-01     5.53717e-03 
   3307       6611.00000     7.39436e-01     5.52730e-03 
   3308       6613.00000     7.39448e-01     5.52485e-03 
   3309       6615.00000     7.39429e-01     5.51450e-03 
   3310       6617.00000     7.39445e-01     5.51637e-03 
   3311       6619.00000     7.39456e-01     5.50867e-03 
   3312       6621.00000     7.39449e-01     5.50841e-03 
   3313       6623.00000     7.39477e-01     5.50884e-03 
   3314       6625.00000     7.39445e-01     5.51353e-03 
   3315       6627.00000     7.39395e-01     5.51385e-03 
   3316       6629.00000     7.39418e-01     5.51828e-03 
   3317       6631.00000     7.39473e-01     5.51802e-03 
   3318       6633.00000     7.39396e-01     5.51939e-03 
   3319       6635.00000     7.39415e-01     5.50170e-03 
   3320       6637.00000     7.39473e-01     5.50128e-03 
   3321       6639.00000     7.39402e-01     5.47552e-03 
   3322       6641.00000     7.39456e-01     5.46394e-03 
   3323       6643.00000     7.39384e-01     5.44992e-03 
   3324       6645.00000     7.39351e-01     5.44491e-03 
   3325       6647.00000     7.39482e-01     5.43451e-03 
   3326       6649.00000     7.39448e-01     5.42343e-03 
   3327       6651.00000     7.39380e-01     5.41942e-03 
   3328       6653.00000     7.39336e-01     5.41786e-03 
   3329       6655.00000     7.39376e-01     5.40805e-03 
   3330       6657.00000     7.39469e-01     5.40400e-03 
   3331       6659.00000     7.39349e-01     5.39528e-03 
   3332       6661.00000     7.39410e-01     5.39528e-03 
   3333       6663.00000     7.39406e-01     5.39165e-03 
   3334       6665.00000     7.39386e-01     5.38034e-03 
   3335       6667.00000     7.39414e-01     5.36473e-03 
   3336       6669.00000     7.39489e-01     5.37064e-03 
   3337       6671.00000     7.39385e-01     5.37325e-03 
   3338       6673.00000     7.39455e-01     5.37528e-03 
   3339       6675.00000     7.39427e-01     5.37675e-03 
   3340       6677.00000     7.39364e-01     5.36287e-03 
   3341       6679.00000     7.39465e-01     5.35152e-03 
   3342       6681.00000     7.39394e-01     5.35376e-03 
   3343       6683.00000     7.39369e-01     5.35336e-03 
   3344       6685.00000     7.39434e-01     5.35218e-03 
   3345       6687.00000     7.39422e-01     5.35794e-03 
   3346       6689.00000     7.39416e-01     5.35303e-03 
   3347       6691.00000     7.39335e-01     5.34755e-03 
   3348       6693.00000     7.39343e-01     5.34077e-03 
   3349       6695.00000     7.39400e-01     5.32877e-03 
   3350       6697.00000     7.39386e-01     5.32280e-03 
   3351       6699.00000     7.39481e-01     5.31838e-03 
